,id,season,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating,homeWin,homeBestOdds,awayBestOdds,forecast,winnings
139,42252,2017,44,40,41,22,19,13,22,9,0.537,0.684,0.409,39,14,20,9,19,5,0.359,0.45,0.263,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,True,3737.0,464.8,4153,519,111.13,111.66,108.91,109.51,3709.2,458.8,4240,459,114.31,100.04,112.94,108.33,True,1.17,6.2,True,58.5
140,42253,2017,44,41,43,32,25,19,18,13,0.7440000000000001,0.76,0.722,38,22,18,13,20,9,0.579,0.722,0.45,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,4103.8,481.6,4879,529,118.89,109.84,116.7,111.09,3561.8,492.0,4084,553,114.66,112.4,109.89,110.98,True,1.09,10.5,True,54.50000000000001
141,42254,2017,43,43,43,24,25,18,18,6,0.5579999999999999,0.72,0.33299999999999996,40,15,20,9,20,6,0.375,0.45,0.3,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True,3994.2,473.8,4696,516,117.57,108.91,112.84,105.74,3742.4,477.6,4340,510,115.97,106.78,114.58,114.53,True,1.35,3.73,True,67.5
142,42256,2017,45,43,42,11,23,7,19,4,0.262,0.304,0.21100000000000002,43,25,21,18,22,7,0.581,0.857,0.318,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True,True,3949.0,496.2,4551,545,115.24,109.83,115.62,114.67,3953.4,480.4,4830,569,122.17,118.44,115.57,103.87,True,4.5,1.26,False,-50
143,42257,2017,45,42,45,30,24,14,21,16,0.667,0.583,0.762,40,27,22,17,18,10,0.675,0.773,0.556,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,4126.6,461.4,4573,485,110.82,105.11,110.82,108.15,3764.2,462.8,4410,566,117.16,122.3,112.99,120.79,True,2.26,1.87,False,-50
144,42258,2017,43,42,42,22,26,17,16,5,0.524,0.654,0.312,43,23,20,13,23,10,0.535,0.65,0.435,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,3851.4,454.6,4460,545,115.8,119.89,111.73,112.41,3910.8,466.8,4375,477,111.87,102.19,110.13,104.97,True,1.69,2.39,True,84.5
145,42259,2017,44,43,45,24,21,13,24,11,0.5329999999999999,0.619,0.45799999999999996,44,34,21,17,23,17,0.773,0.81,0.7390000000000001,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,4119.2,469.2,4812,534,116.82,113.81,114.71,114.24,4086.6,483.4,4805,566,117.58,117.09,117.31,115.23,False,2.37,1.69,False,84.5
146,42261,2017,42,43,42,25,22,13,20,12,0.595,0.591,0.6,43,12,21,5,22,7,0.27899999999999997,0.23800000000000002,0.318,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,3939.8,478.8,4605,539,116.88,112.57,115.56,109.86,3909.8,460.4,4474,542,114.43,117.72,113.74,102.09,True,1.15,7.0,True,57.49999999999999
147,42262,2017,44,45,43,15,17,8,26,7,0.349,0.47100000000000003,0.26899999999999996,43,21,20,12,23,9,0.488,0.6,0.391,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,False,4004.8,458.8,4672,576,116.66,125.54,111.32,111.38,4048.6,481.8,4771,578,117.84,119.97,117.62,118.93,False,2.76,1.56,True,-50
148,42263,2017,43,45,41,23,18,10,23,13,0.561,0.556,0.565,47,15,23,11,24,4,0.319,0.478,0.16699999999999998,True,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,4013.0,488.2,4534,537,112.98,110.0,113.41,110.82,4377.0,470.6,5048,572,115.33,121.55,111.7,107.31,True,1.27,4.5,True,63.5
149,42264,2017,43,42,40,22,20,12,20,10,0.55,0.6,0.5,42,16,20,11,22,5,0.381,0.55,0.22699999999999998,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,3646.8,465.8,4208,559,115.39,120.01,114.84,116.57,3764.4,457.2,4356,518,115.72,113.3,112.05,111.55,True,1.65,2.55,True,82.5
150,42265,2017,47,43,45,13,25,8,20,5,0.289,0.32,0.25,41,19,20,12,21,7,0.46299999999999997,0.6,0.33299999999999996,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,4242.6,498.6,4886,562,115.17,112.72,115.59,118.73,3917.4,491.8,4538,547,115.84,111.22,110.56,100.65,False,1.87,2.12,False,106.0
151,42266,2017,44,44,44,23,22,13,22,10,0.523,0.591,0.455,44,25,21,18,23,7,0.568,0.857,0.304,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,False,False,True,4038.4,481.8,4501,522,111.46,108.34,109.0,106.48,4051.0,482.2,4948,565,122.14,117.17,115.5,105.35,False,2.45,1.67,True,-50
152,42267,2017,42,44,42,25,21,14,21,11,0.595,0.667,0.524,45,26,28,20,17,6,0.578,0.7140000000000001,0.353,False,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,True,True,3865.0,458.0,4421,495,114.39,108.08,113.79,110.7,4174.4,483.6,4929,563,118.08,116.42,113.69,112.08,True,1.88,2.05,False,-50
153,42268,2017,45,44,44,33,26,20,18,13,0.75,0.769,0.722,41,15,20,9,21,6,0.366,0.45,0.28600000000000003,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,4212.2,497.2,5014,557,119.04,112.03,116.4,107.4,3835.2,470.2,4465,536,116.42,113.99,114.6,114.63,True,1.12,8.36,True,56.00000000000001
154,42269,2017,42,42,40,26,22,13,18,13,0.65,0.591,0.722,39,22,18,13,21,9,0.564,0.722,0.429,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,3780.6,445.8,4381,540,115.88,121.13,115.93,125.62,3670.2,505.2,4219,581,114.95,115.0,109.75,107.88,False,1.88,2.14,True,-50
155,42271,2017,44,43,41,31,19,15,22,16,0.7559999999999999,0.789,0.727,41,27,22,17,19,10,0.659,0.773,0.526,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,3806.2,483.4,4452,566,116.97,117.09,117.05,115.23,3849.8,456.8,4505,532,117.02,116.46,112.91,118.65,False,1.41,3.15,True,-50
156,42272,2017,46,45,45,13,21,7,24,6,0.289,0.33299999999999996,0.25,45,24,21,15,24,9,0.5329999999999999,0.7140000000000001,0.375,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,4109.6,472.2,4788,521,116.51,110.33,113.2,110.33,4101.2,465.6,4630,532,112.89,114.26,109.43,106.53,False,3.1,1.43,False,71.5
157,42273,2017,45,45,44,15,18,8,26,7,0.341,0.444,0.26899999999999996,44,22,23,13,21,9,0.5,0.565,0.429,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,4100.6,459.6,4773,557,116.4,121.19,111.25,110.53,4038.2,484.6,4504,520,111.53,107.3,109.06,105.86,True,1.61,2.61,False,-50
158,42274,2017,43,43,39,20,18,11,21,9,0.513,0.611,0.429,38,24,19,12,19,12,0.632,0.632,0.632,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,3545.2,459.0,3945,464,111.28,101.09,110.09,98.69,3552.6,465.6,4186,528,117.83,113.4,116.11,121.13,False,1.92,2.05,True,-50
159,42275,2017,46,44,45,13,20,9,25,4,0.289,0.45,0.16,44,12,21,5,23,7,0.273,0.23800000000000002,0.304,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,True,4172.2,468.0,4821,552,115.55,117.95,112.84,113.25,3997.6,463.6,4584,539,114.67,116.26,113.54,102.67,True,1.61,2.55,True,80.5
160,42277,2017,43,58,43,21,21,12,22,9,0.488,0.5710000000000001,0.409,56,33,27,19,29,14,0.589,0.7040000000000001,0.483,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,3987.8,474.6,4641,587,116.38,123.68,114.55,115.68,5230.6,450.2,6132,524,117.23,116.39,117.62,115.5,False,2.12,1.94,False,97.0
161,42278,2017,43,45,39,16,19,11,20,5,0.41,0.579,0.25,45,24,23,14,22,10,0.5329999999999999,0.609,0.455,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,3501.0,457.2,4039,518,115.37,113.3,112.23,111.55,4118.8,460.8,4801,516,116.56,111.98,114.52,116.75,False,1.63,2.66,False,133.0
162,42279,2017,44,45,42,24,19,11,23,13,0.5710000000000001,0.579,0.565,43,29,22,17,21,12,0.674,0.773,0.5710000000000001,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,True,False,4100.8,479.6,4640,545,113.15,113.64,113.54,113.01,4032.2,458.8,4729,560,117.28,122.06,114.21,127.29,False,1.66,2.48,True,-50
163,42280,2017,45,46,42,25,20,18,22,7,0.595,0.9,0.318,46,25,21,15,25,10,0.5429999999999999,0.7140000000000001,0.4,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,3865.0,471.6,4722,566,122.17,120.02,115.19,110.05,4193.4,460.4,4721,515,112.58,111.86,109.34,106.86,True,1.53,2.8,True,76.5
164,42281,2017,45,44,43,25,22,14,21,11,0.581,0.636,0.524,43,23,27,18,16,5,0.535,0.667,0.312,True,True,False,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,False,3918.0,458.8,4524,538,115.47,117.26,114.88,113.78,3944.4,454.8,4572,550,115.91,120.93,111.7,109.72,True,1.66,2.47,True,83.0
165,42282,2017,43,45,43,26,22,15,21,11,0.605,0.682,0.524,42,15,20,9,22,6,0.35700000000000004,0.45,0.273,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,3956.2,461.6,4520,509,114.25,110.27,113.24,106.15,3932.6,478.2,4575,547,116.34,114.39,114.3,112.51,True,1.52,2.8,True,76.0
166,42283,2017,44,44,42,19,21,13,21,6,0.452,0.619,0.28600000000000003,41,23,18,13,23,10,0.561,0.722,0.435,True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,4017.0,478.8,4649,536,115.73,111.95,109.86,102.97,3857.8,490.2,4433,577,114.91,117.71,109.67,108.94,False,2.33,1.71,False,85.5
167,42284,2017,61,46,60,41,31,20,29,21,0.6829999999999999,0.645,0.7240000000000001,43,32,25,19,18,13,0.7440000000000001,0.76,0.722,True,False,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,5476.2,432.6,6125,502,111.85,116.04,111.37,108.18,4126.2,506.4,4901,612,118.78,120.85,116.33,112.36,True,3.56,1.38,False,-50
168,42285,2017,61,45,60,17,31,9,29,8,0.28300000000000003,0.29,0.276,46,35,22,17,24,18,0.7609999999999999,0.773,0.75,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,5665.8,456.8,6497,515,114.67,112.74,114.95,113.4,4267.4,466.8,5013,573,117.47,122.75,118.13,121.25,False,7.8,1.13,False,56.49999999999999
169,42286,2017,44,44,44,27,23,14,21,13,0.614,0.609,0.619,45,23,21,13,24,10,0.511,0.619,0.41700000000000004,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,True,4114.2,463.4,4808,526,116.86,113.51,115.38,107.03,4090.4,466.0,4580,491,111.97,105.36,110.31,106.22,False,1.58,2.65,True,-50
170,42287,2017,46,45,47,25,22,13,25,12,0.532,0.591,0.48,44,23,27,18,17,5,0.523,0.667,0.294,False,False,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,4294.2,457.0,5002,529,116.48,115.75,115.57,124.29,4027.8,451.0,4671,544,115.97,120.62,111.75,110.42,True,1.83,2.13,True,91.5
171,42289,2017,58,47,57,40,28,23,29,17,0.7020000000000001,0.821,0.586,46,17,20,10,26,7,0.37,0.5,0.26899999999999996,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,5320.8,467.0,6237,536,117.22,114.78,114.31,108.99,4277.6,460.6,4986,538,116.56,116.8,111.0,110.73,True,1.31,3.81,True,65.5
172,42290,2017,46,44,46,24,21,13,25,11,0.522,0.619,0.44,43,24,23,13,20,11,0.5579999999999999,0.565,0.55,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,4322.0,479.2,5105,552,118.12,115.19,117.86,116.44,4042.2,473.6,4715,589,116.64,124.37,115.38,115.71,True,1.41,3.34,True,70.5
173,42292,2017,42,44,39,13,20,8,19,5,0.33299999999999996,0.4,0.263,40,20,19,12,21,8,0.5,0.632,0.381,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,3700.2,466.8,4210,455,113.78,97.47,112.94,110.54,3710.6,466.4,4301,554,115.91,118.78,112.95,110.63,True,3.31,1.43,False,-50
174,42293,2017,47,46,47,14,22,7,25,7,0.298,0.318,0.28,45,26,21,18,24,8,0.578,0.857,0.33299999999999996,False,False,False,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,4298.4,477.2,4973,495,115.69,103.73,112.69,104.99,4144.4,479.2,5046,565,121.75,117.9,115.53,107.05,False,3.34,1.42,False,71.0
175,42295,2017,45,45,44,25,26,19,18,6,0.568,0.731,0.33299999999999996,42,24,18,10,24,14,0.5710000000000001,0.556,0.583,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,False,False,True,4087.0,479.6,4821,546,117.96,113.84,112.89,107.17,4121.6,488.2,4655,537,112.94,110.0,113.4,110.82,True,1.56,2.65,True,78.0
176,42296,2017,45,48,44,19,22,13,22,6,0.43200000000000005,0.591,0.273,48,15,27,9,21,6,0.312,0.33299999999999996,0.28600000000000003,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,4214.8,487.6,4879,546,115.76,111.98,110.09,104.18,4526.8,494.0,5173,547,114.27,110.73,114.96,115.38,False,1.38,3.38,True,-50
177,42297,2017,45,57,45,21,22,12,23,9,0.467,0.545,0.391,55,30,27,16,28,14,0.545,0.593,0.5,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,4173.0,468.8,4838,550,115.94,117.32,114.31,112.84,5161.0,465.8,5989,511,116.04,109.7,114.4,112.92,True,1.55,2.75,True,77.5
178,42298,2017,46,47,46,15,22,9,24,6,0.326,0.409,0.25,47,23,24,14,23,9,0.489,0.583,0.391,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,4293.6,465.2,4973,558,115.82,119.95,114.01,113.5,4300.8,453.0,4838,546,112.49,120.53,109.1,111.04,False,1.4,3.48,False,174.0
179,42299,2017,57,47,52,30,28,19,24,11,0.5770000000000001,0.679,0.45799999999999996,45,33,26,20,19,13,0.733,0.769,0.684,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,False,4907.6,464.4,5648,552,115.09,118.86,110.26,117.57,4322.8,495.8,5136,604,118.81,121.82,115.25,102.86,False,4.22,1.29,False,64.5
180,42300,2017,47,48,46,14,21,10,25,4,0.304,0.47600000000000003,0.16,47,33,25,16,22,17,0.7020000000000001,0.64,0.773,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,4262.6,461.2,4947,563,116.06,122.07,112.33,106.9,4303.4,474.6,4752,503,110.42,105.98,110.08,108.51,False,3.39,1.41,False,70.5
181,42301,2017,45,46,42,16,21,11,21,5,0.381,0.524,0.23800000000000002,47,36,22,17,25,19,0.7659999999999999,0.773,0.76,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,3761.6,446.8,4355,524,115.78,117.28,112.98,115.26,4367.8,465.8,5129,552,117.43,118.51,118.66,128.38,False,3.52,1.37,False,68.5
182,42302,2017,48,58,48,14,23,7,25,7,0.292,0.304,0.28,58,33,30,19,28,14,0.569,0.633,0.5,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,4386.2,464.2,5060,488,115.36,105.13,112.97,110.51,5292.0,450.0,6127,554,115.78,123.11,115.15,116.67,True,3.92,1.33,False,-50
183,42303,2017,44,45,44,27,23,16,21,11,0.614,0.696,0.524,45,12,21,5,24,7,0.267,0.23800000000000002,0.292,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,4041.4,453.0,4619,495,114.29,109.27,113.18,104.64,4088.0,467.2,4710,557,115.22,119.22,112.99,97.82,True,1.13,7.4,True,56.49999999999999
184,42304,2017,45,47,43,22,19,11,24,11,0.512,0.579,0.45799999999999996,47,26,24,15,23,11,0.5529999999999999,0.625,0.478,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,3919.2,467.6,4353,505,111.07,108.0,110.35,107.36,4300.0,456.2,5021,516,116.77,113.11,114.72,117.49,False,1.56,2.66,True,-50
185,42305,2017,46,45,46,32,23,18,23,14,0.696,0.7829999999999999,0.609,44,28,24,15,20,13,0.636,0.625,0.65,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,4307.6,467.4,5062,565,117.51,120.88,114.63,124.09,4102.2,456.8,4798,503,116.96,110.11,114.84,107.71,True,1.53,2.8,True,76.5
186,42307,2017,47,46,45,26,21,19,24,7,0.578,0.905,0.292,45,23,27,18,18,5,0.511,0.667,0.278,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,False,True,False,True,False,4139.6,473.2,5056,557,122.14,117.71,114.75,107.35,4113.2,449.6,4778,543,116.16,120.77,111.86,110.99,False,1.48,2.98,True,-50
187,42308,2017,49,43,47,14,26,8,21,6,0.298,0.308,0.28600000000000003,41,14,20,9,21,5,0.341,0.45,0.23800000000000002,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,4432.6,483.6,5078,527,114.56,108.97,115.24,112.08,3886.4,451.8,4465,496,114.89,109.78,112.24,109.12,True,1.74,2.35,True,87.0
188,42309,2017,46,46,45,19,23,13,22,6,0.42200000000000004,0.565,0.273,47,27,29,21,18,6,0.574,0.7240000000000001,0.33299999999999996,False,True,False,True,True,False,True,False,True,False,True,False,True,True,True,False,True,False,True,False,4318.4,492.2,4992,548,115.6,111.34,110.27,108.7,4362.0,477.2,5174,584,118.62,122.38,113.3,104.99,True,2.67,1.56,False,-50
189,42310,2017,47,48,48,15,23,9,25,6,0.312,0.391,0.24,48,27,24,15,24,12,0.562,0.625,0.5,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,4481.8,473.8,5170,518,115.36,109.33,114.35,116.5,4387.6,450.8,5116,497,116.6,110.25,115.17,124.0,False,1.71,2.36,False,118.0
190,42311,2017,46,48,46,22,23,13,23,9,0.478,0.565,0.391,49,28,24,19,25,9,0.5710000000000001,0.792,0.36,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,4262.6,464.4,4940,540,115.89,116.28,113.94,112.4,4486.2,435.2,5425,477,120.93,109.6,115.78,118.34,True,1.78,2.19,True,89.0
191,42312,2017,45,48,42,25,20,14,22,11,0.595,0.7,0.5,48,24,24,14,24,10,0.5,0.583,0.41700000000000004,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,False,3969.0,499.2,4549,555,114.61,111.18,109.88,110.18,4393.0,451.8,4923,533,112.06,117.97,109.65,114.87,True,1.38,3.42,True,69.0
192,42313,2017,47,47,45,23,27,18,18,5,0.511,0.667,0.278,44,22,20,12,24,10,0.5,0.6,0.41700000000000004,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,4113.2,449.6,4778,543,116.16,120.77,111.86,110.99,4144.4,485.4,4872,555,117.56,114.34,117.41,114.96,False,2.24,1.79,False,89.5
193,42314,2017,61,45,60,23,28,15,32,8,0.38299999999999995,0.536,0.25,44,24,23,13,21,11,0.545,0.565,0.524,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,5562.8,456.0,6501,546,116.87,119.74,111.13,111.18,4147.8,490.2,4833,587,116.52,119.75,115.17,112.2,True,1.88,2.05,False,-50
194,42315,2017,58,45,55,17,29,12,26,5,0.309,0.414,0.192,42,25,22,15,20,10,0.595,0.682,0.5,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,4873.8,417.8,5600,482,114.9,115.37,113.53,119.67,3871.8,464.0,4445,510,114.8,109.91,113.59,104.96,False,2.1,1.91,False,95.5
195,42317,2017,46,46,44,26,23,15,21,11,0.591,0.652,0.524,45,28,24,15,21,13,0.622,0.625,0.619,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,4001.4,450.0,4623,513,115.53,114.0,114.86,110.67,4187.8,454.6,4898,493,116.96,108.45,114.67,108.01,False,1.5,2.85,True,-50
196,42318,2017,48,48,46,25,21,15,25,10,0.5429999999999999,0.7140000000000001,0.4,49,15,24,11,25,4,0.306,0.45799999999999996,0.16,True,False,True,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,4179.8,442.8,4686,533,112.11,120.37,108.57,105.69,4553.8,457.2,5257,559,115.44,122.27,112.21,109.14,True,1.25,4.69,True,62.5
197,42319,2017,49,49,49,15,24,8,25,7,0.306,0.33299999999999996,0.28,48,34,25,16,23,18,0.708,0.64,0.7829999999999999,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,4476.8,464.6,5171,487,115.51,104.82,112.45,106.11,4391.4,463.2,4851,500,110.47,107.94,110.37,112.69,False,3.68,1.34,False,67.0
198,42320,2017,46,47,44,11,20,5,24,6,0.25,0.25,0.25,48,27,29,21,19,6,0.562,0.7240000000000001,0.316,True,False,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,False,3993.8,451.2,4595,547,115.05,121.23,112.67,106.38,4461.4,487.8,5301,609,118.82,124.85,113.22,105.78,False,3.38,1.4,False,70.0
199,42321,2017,47,44,46,20,24,14,22,6,0.435,0.583,0.273,43,14,21,9,22,5,0.326,0.429,0.22699999999999998,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,4417.8,496.2,5119,577,115.87,116.28,110.26,111.65,4076.8,461.2,4665,544,114.43,117.95,112.15,107.76,True,1.5,2.91,True,75.0
200,42322,2017,46,46,43,26,21,15,22,11,0.605,0.7140000000000001,0.5,45,28,24,17,21,11,0.622,0.708,0.524,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,4064.8,493.0,4656,565,114.54,114.6,109.4,107.91,4139.6,452.4,4738,489,114.46,108.09,113.1,103.23,True,1.61,2.53,True,80.5
201,42323,2017,47,47,47,23,24,14,23,9,0.489,0.583,0.391,46,29,24,15,22,14,0.63,0.625,0.636,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,4359.2,471.6,5058,540,116.03,114.5,113.76,108.35,4274.4,454.6,4986,488,116.65,107.35,114.66,107.35,True,1.76,2.22,True,88.0
202,42325,2017,46,50,44,22,20,11,24,11,0.5,0.55,0.45799999999999996,51,36,27,17,24,19,0.706,0.63,0.792,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,4006.8,461.6,4448,503,111.01,108.97,110.94,117.42,4675.8,467.8,5179,529,110.76,113.08,110.74,117.57,True,2.39,1.68,False,-50
203,42326,2017,49,46,48,14,22,10,26,4,0.292,0.455,0.154,45,24,23,13,22,11,0.5329999999999999,0.565,0.5,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,4443.0,451.6,5142,534,115.73,118.25,112.15,108.5,4240.8,490.6,4940,575,116.49,117.2,114.65,109.46,False,2.37,1.68,False,84.0
204,42327,2017,48,47,46,16,20,9,26,7,0.348,0.45,0.26899999999999996,45,31,23,18,22,13,0.6890000000000001,0.7829999999999999,0.591,False,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,4283.2,462.8,4990,554,116.5,119.71,111.79,115.38,4215.4,451.2,4945,535,117.31,118.57,114.37,125.89,True,2.63,1.59,False,-50
205,42328,2017,49,48,47,27,22,19,25,8,0.574,0.8640000000000001,0.32,44,15,21,9,23,6,0.341,0.429,0.261,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,4318.6,453.6,5240,518,121.34,114.2,114.88,112.21,4110.0,454.4,4759,531,115.79,116.86,114.7,115.54,True,1.38,3.5,True,69.0
206,42329,2017,47,48,44,33,20,15,24,18,0.75,0.75,0.75,50,29,30,22,20,7,0.58,0.733,0.35,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,4071.6,450.0,4743,519,116.49,115.33,118.06,124.67,4640.4,466.0,5503,574,118.59,123.18,113.29,109.66,True,1.21,5.7,True,60.5
207,42331,2017,47,49,45,25,21,12,24,13,0.556,0.5710000000000001,0.542,49,27,23,17,26,10,0.551,0.7390000000000001,0.385,True,True,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,4392.6,480.2,5016,593,114.19,123.49,113.87,115.37,4449.4,438.4,5019,501,112.8,114.28,109.16,105.84,True,1.87,2.13,True,93.5
208,42332,2017,46,50,43,16,22,11,21,5,0.37200000000000005,0.5,0.23800000000000002,48,12,24,6,24,6,0.25,0.25,0.25,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,3846.2,440.4,4438,510,115.39,115.8,113.23,118.53,4392.8,471.0,5038,491,114.69,104.25,112.98,112.53,False,1.5,2.88,True,-50
209,42333,2017,50,47,48,15,27,9,21,6,0.312,0.33299999999999996,0.28600000000000003,47,26,25,15,22,11,0.5529999999999999,0.6,0.5,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,4528.4,481.8,5191,522,114.63,108.34,115.12,111.46,4293.4,440.8,4947,482,115.22,109.35,114.8,109.12,False,2.76,1.53,False,76.5
210,42334,2017,49,45,49,24,23,13,26,11,0.49,0.565,0.423,45,15,22,10,23,5,0.33299999999999996,0.455,0.217,False,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,True,True,True,4495.8,457.4,5015,514,111.55,112.37,109.66,115.44,4272.0,469.4,4891,518,114.49,110.35,112.03,107.16,True,1.29,4.5,True,64.5
211,42335,2017,47,48,46,11,21,5,25,6,0.239,0.23800000000000002,0.24,45,22,23,14,22,8,0.489,0.609,0.364,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,4177.8,455.2,4819,554,115.35,121.7,112.36,102.59,4307.6,485.6,4970,530,115.38,109.14,110.25,104.61,True,2.06,1.87,False,-50
