YY,DD,MM,Time,Country,League,Season,HomeTeam,AwayTeam,HomeCode,AwayCode,HomeScore,AwayScore,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd
2012,14,Apr,02:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Utah Jazz,NOP,UTA,96,85,,,2.62,1.56,2.7,1.5
2012,14,Apr,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Sacramento Kings,OKC,SAC,115,89,,,1.04,14.5,1.04,12.5
2012,14,Apr,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Charlotte Hornets,MIA,CHA,105,82,,,1.02,21,1.02,16.5
2012,14,Apr,12:30:00 AM,USA,NBA ,2011/2012,New York Knicks,Washington Wizards,NYK,WAS,103,65,,,1.14,6.52,1.13,6
2012,14,Apr,12:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,Atlanta Hawks,ORL,ATL,81,109,,,1.97,1.93,1.86,1.95
2012,14,Apr,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Brooklyn Nets,PHI,BKN,89,95,,,1.12,7,1.12,6.5
2012,14,Apr,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Boston Celtics,TOR,BOS,84,79,,,3.81,1.31,3.75,1.28
2012,14,Apr,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Cleveland Cavaliers,IND,CLE,102,83,,,1.11,8.03,1.11,7
2012,13,Apr,04:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Dallas Mavericks,GSW,DAL,103,112,,,2.93,1.47,3,1.41
2012,13,Apr,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Memphis Grizzlies,SAS,MEM,107,97,,,1.46,2.94,1.45,2.8
2012,13,Apr,02:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Miami Heat,CHI,MIA,96,86,,,1.79,2.14,1.71,2.2
2012,13,Apr,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Los Angeles Clippers,MIN,LAC,82,95,,,3.14,1.42,3.1,1.4
2012,13,Apr,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Detroit Pistons,CHA,DET,85,109,,,2.71,1.53,2.75,1.47
2012,12,Apr,03:30:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Golden State Warriors,POR,GSW,118,110,,,1.65,2.4,1.6,2.45
2012,12,Apr,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,113,107,,,1.22,4.84,1.22,4.5
2012,12,Apr,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,84,98,,,1.18,5.65,1.15,5.5
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,Boston Celtics,Atlanta Hawks,BOS,ATL,88,86,,,1.72,2.25,1.68,2.25
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Utah Jazz,HOU,UTA,91,103,,,1.48,2.88,1.47,2.75
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Phoenix Suns,MEM,PHX,104,93,,,1.45,2.97,1.42,2.95
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,New York Knicks,MIL,NYK,107,111,,,1.57,2.58,1.54,2.65
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Sacramento Kings,NOP,SAC,105,96,,,1.71,2.27,1.64,2.35
2012,12,Apr,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Los Angeles Clippers,OKC,LAC,98,100,,,1.28,4.13,1.27,3.9
2012,12,Apr,12:00:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,Indiana Pacers,CLE,IND,98,104,,,4.13,1.28,4.25,1.23
2012,12,Apr,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Philadelphia 76ers,TOR,PHI,75,93,,,2.54,1.58,2.5,1.58
2012,11,Apr,02:30:00 AM,USA,NBA ,2011/2012,Chicago Bulls,New York Knicks,CHI,NYK,98,86,,,1.26,4.34,1.23,4.25
2012,11,Apr,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Sacramento Kings,DAL,SAC,110,100,,,1.18,5.61,1.18,5.25
2012,11,Apr,12:30:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Philadelphia 76ers,BKN,PHI,88,107,,,2.8,1.5,2.8,1.45
2012,11,Apr,12:00:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,Charlotte Hornets,CLE,CHA,103,90,,,1.4,3.22,1.37,3.2
2012,11,Apr,09:00:00 AM,USA,NBA ,2011/2012,Miami Heat,Boston Celtics,MIA,BOS,107,115,,,1.33,3.64,1.31,3.6
2012,11,Apr,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Orlando Magic,WAS,ORL,93,85,,,2.97,1.45,2.95,1.42
2012,10,Apr,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Houston Rockets,POR,HOU,89,94,,,1.65,2.4,1.62,2.4
2012,10,Apr,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Golden State Warriors,DEN,GSW,123,84,,,1.26,4.38,1.23,4.25
2012,10,Apr,02:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Phoenix Suns,MIN,PHX,90,114,,,2.29,1.69,2.29,1.66
2012,10,Apr,02:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,San Antonio Spurs,UTA,SAS,91,84,,,1.63,2.44,1.95,1.86
2012,10,Apr,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,94,85,,,1.56,2.6,1.57,2.54
2012,10,Apr,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Oklahoma City Thunder,MIL,OKC,89,109,,,2.29,1.7,2.29,1.66
2012,10,Apr,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,91,93,,,2.37,1.66,2.2,1.71
2012,10,Apr,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Washington Wizards,CHA,WAS,85,113,,,1.81,2.11,,
2012,10,Apr,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Toronto Raptors,IND,TOR,103,98,,,1.15,6.16,1.13,6
2012,10,Apr,12:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,Detroit Pistons,ORL,DET,119,89,,,1.25,4.42,1.23,4.25
2012,9,Apr,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Houston Rockets,SAC,HOU,87,104,,,2.34,1.68,2.35,1.64
2012,9,Apr,12:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Toronto Raptors,OKC,TOR,91,75,,,1.06,11.75,1.06,10.5
2012,9,Apr,12:00:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Utah Jazz,SAS,UTA,114,104,,,1.17,5.8,1.15,5.5
2012,8,Apr,11:00:00 PM,USA,NBA ,2011/2012,Boston Celtics,Philadelphia 76ers,BOS,PHI,103,79,,,1.6,2.5,1.57,2.54
2012,8,Apr,11:00:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,122,117,,,1.35,3.54,1.31,3.6
2012,8,Apr,11:00:00 PM,USA,NBA ,2011/2012,Miami Heat,Detroit Pistons,MIA,DET,98,75,,,1.09,9.5,1.08,8.5
2012,8,Apr,06:00:00 PM,USA,NBA ,2011/2012,New York Knicks,Chicago Bulls,NYK,CHI,100,99,,,2.25,1.72,2.25,1.68
2012,8,Apr,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Denver Nuggets,GSW,DEN,112,97,,,2.38,1.65,2.4,1.62
2012,8,Apr,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Sacramento Kings,LAC,SAC,109,94,,,1.27,4.18,1.26,4
2012,8,Apr,03:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,Los Angeles Lakers,PHX,LAL,125,105,,,1.95,1.95,1.86,1.95
2012,8,Apr,01:30:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Portland Trail Blazers,MIL,POR,116,94,,,1.53,2.71,1.47,2.75
2012,8,Apr,01:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Atlanta Hawks,CHA,ATL,96,116,,,4.8,1.23,4.75,1.2
2012,8,Apr,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,94,89,,,1.6,2.5,1.6,2.45
2012,8,Apr,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,99,90,,,2.22,1.74,2.2,1.71
2012,8,Apr,01:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Orlando Magic,PHI,ORL,82,88,,,1.49,2.84,1.45,2.8
2012,8,Apr,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Boston Celtics,IND,BOS,72,86,,,1.86,2.04,1.8,2.04
2012,7,Apr,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Houston Rockets,LAL,HOU,107,112,,,1.38,3.31,1.38,3.15
2012,7,Apr,02:00:00 AM,USA,NBA ,2011/2012,Denver Nuggets,Phoenix Suns,DEN,PHX,105,99,,,1.68,2.33,1.66,2.29
2012,7,Apr,02:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Golden State Warriors,UTA,GSW,104,98,,,1.27,4.18,1.27,3.9
2012,7,Apr,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Portland Trail Blazers,DAL,POR,97,99,,,1.41,3.18,1.38,3.15
2012,7,Apr,01:30:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,95,90,,,1.07,11.25,1.06,10
2012,7,Apr,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,128,103,,,1.11,8.03,1.11,7
2012,7,Apr,12:30:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,Detroit Pistons,ATL,DET,101,96,,,1.21,5,1.22,4.5
2012,7,Apr,12:30:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Washington Wizards,BKN,WAS,110,98,,,1.28,4.13,1.25,4.2
2012,7,Apr,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Memphis Grizzlies,MIA,MEM,82,97,,,1.3,3.92,1.28,3.75
2012,7,Apr,12:30:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,80,84,,,1.26,4.3,1.26,4
2012,7,Apr,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Oklahoma City Thunder,IND,OKC,103,98,,,2.47,1.61,2.45,1.6
2012,6,Apr,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Los Angeles Clippers,SAC,LAC,85,93,,,2.34,1.68,2.35,1.64
2012,6,Apr,02:30:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Boston Celtics,CHI,BOS,93,86,,,1.31,3.81,1.3,3.65
2012,6,Apr,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Washington Wizards,DET,WAS,99,94,,,1.31,3.81,1.3,3.65
2012,6,Apr,12:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,New York Knicks,ORL,NYK,80,96,,,1.69,2.31,1.66,2.29
2012,5,Apr,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Los Angeles Lakers,LAC,LAL,108,113,,,1.68,2.33,1.66,2.29
2012,5,Apr,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Brooklyn Nets,POR,BKN,101,88,,,1.3,3.89,1.29,3.7
2012,5,Apr,02:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Phoenix Suns,UTA,PHX,105,107,,,1.4,3.22,1.4,3.1
2012,5,Apr,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,95,85,,,1.42,3.14,1.37,3.2
2012,5,Apr,01:00:00 AM,USA,NBA ,2011/2012,Miami Heat,Oklahoma City Thunder,MIA,OKC,98,93,,,1.7,2.29,1.66,2.29
2012,5,Apr,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,107,98,,,1.12,7.71,1.1,7.5
2012,5,Apr,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Golden State Warriors,MIN,GSW,94,97,,,1.42,3.14,1.37,3.2
2012,5,Apr,01:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,Denver Nuggets,NOP,DEN,94,92,,,2.6,1.56,2.7,1.5
2012,5,Apr,12:30:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,Charlotte Hornets,ATL,CHA,120,93,,,1.07,11,1.06,10.5
2012,5,Apr,12:30:00 AM,USA,NBA ,2011/2012,Boston Celtics,San Antonio Spurs,BOS,SAS,86,87,,,2.04,1.87,2,1.83
2012,5,Apr,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Toronto Raptors,PHI,TOR,78,99,,,1.27,4.26,1.23,4.25
2012,5,Apr,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Indiana Pacers,WAS,IND,96,109,,,3.05,1.43,3.1,1.4
2012,4,Apr,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Brooklyn Nets,LAL,BKN,91,87,,,1.19,5.35,1.14,5.75
2012,4,Apr,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Phoenix Suns,SAC,PHX,100,109,,,2.18,1.77,2.25,1.68
2012,4,Apr,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Golden State Warriors,MEM,GSW,98,94,,,1.31,3.81,1.29,3.7
2012,4,Apr,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Orlando Magic,DET,ORL,102,95,,,2.1,1.83,3,1.41
2012,4,Apr,12:30:00 AM,USA,NBA ,2011/2012,Miami Heat,Philadelphia 76ers,MIA,PHI,99,93,,,1.23,4.8,1.22,4.5
2012,4,Apr,12:00:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,90,125,,,5.56,1.18,5.25,1.18
2012,4,Apr,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,New York Knicks,IND,NYK,112,104,,,1.45,2.97,1.43,2.9
2012,4,Apr,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Charlotte Hornets,TOR,CHA,92,87,,,1.2,5.23,1.2,4.75
2012,3,Apr,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Utah Jazz,POR,UTA,97,102,,,1.78,2.16,1.68,2.25
2012,3,Apr,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,116,108,,,1.63,2.43,1.6,2.45
2012,3,Apr,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Los Angeles Clippers,DAL,LAC,75,94,,,1.55,2.65,1.54,2.65
2012,3,Apr,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Houston Rockets,CHI,HOU,93,99,,,1.24,4.54,1.23,4.25
2012,3,Apr,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Memphis Grizzlies,OKC,MEM,88,94,,,1.27,4.26,1.26,4
2012,3,Apr,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Milwaukee Bucks,WAS,MIL,98,112,,,3.64,1.33,3.2,1.37
2012,2,Apr,02:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Golden State Warriors,LAL,GSW,120,112,,,1.14,6.52,1.13,6
2012,2,Apr,02:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,New Orleans Pelicans,PHX,NOP,92,75,,,1.14,6.34,1.13,6
2012,2,Apr,02:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,119,106,,,1.73,2.24,1.71,2.2
2012,2,Apr,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Indiana Pacers,HOU,IND,102,104,,,1.59,2.52,1.57,2.54
2012,1,Apr,11:00:00 PM,USA,NBA ,2011/2012,Orlando Magic,Denver Nuggets,ORL,DEN,101,104,,,1.5,2.8,1.45,2.8
2012,1,Apr,11:00:00 PM,USA,NBA ,2011/2012,Toronto Raptors,Washington Wizards,TOR,WAS,99,92,,,1.43,3.05,1.38,3.15
2012,1,Apr,08:30:00 PM,USA,NBA ,2011/2012,Boston Celtics,Miami Heat,BOS,MIA,91,72,,,2.34,1.68,2.5,1.58
2012,2,Apr,03:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,92,78,,,1.47,2.93,1.43,2.9
2012,1,Apr,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Utah Jazz,LAC,UTA,105,96,,,1.46,2.95,1.43,2.9
2012,1,Apr,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,Brooklyn Nets,SAC,BKN,99,111,,,1.41,3.18,1.4,3.1
2012,1,Apr,01:30:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Memphis Grizzlies,MIL,MEM,95,99,,,1.75,2.2,1.68,2.25
2012,1,Apr,01:30:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Indiana Pacers,SAS,IND,112,103,,,1.27,4.18,1.26,4
2012,1,Apr,12:30:00 AM,USA,NBA ,2011/2012,Detroit Pistons,Charlotte Hornets,DET,CHA,110,107,,,1.29,3.97,1.26,4
2012,1,Apr,12:30:00 AM,USA,NBA ,2011/2012,New York Knicks,Cleveland Cavaliers,NYK,CLE,91,75,,,1.12,7.38,1.11,7
2012,1,Apr,12:30:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,95,90,,,1.41,3.18,1.4,3.1
2012,31,Mar,08:30:00 PM,USA,NBA ,2011/2012,Los Angeles Lakers,New Orleans Pelicans,LAL,NOP,88,85,,,1.08,10.15,1.06,10
2012,31,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Brooklyn Nets,GSW,BKN,100,102,,,1.63,2.44,1.55,2.6
2012,31,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Portland Trail Blazers,LAC,POR,98,97,,,1.24,4.54,1.23,4.25
2012,31,Mar,02:00:00 AM,USA,NBA ,2011/2012,Utah Jazz,Sacramento Kings,UTA,SAC,103,104,,,1.35,3.52,1.32,3.45
2012,31,Mar,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Detroit Pistons,CHI,DET,83,71,,,1.1,8.94,1.09,8
2012,31,Mar,01:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Memphis Grizzlies,HOU,MEM,98,91,,,1.77,2.18,1.83,2
2012,31,Mar,01:00:00 AM,USA,NBA ,2011/2012,Minnesota Timberwolves,Boston Celtics,MIN,BOS,79,100,,,1.91,2,1.8,2.04
2012,31,Mar,01:00:00 AM,USA,NBA ,2011/2012,Orlando Magic,Dallas Mavericks,ORL,DAL,98,100,,,1.47,2.93,1.41,3
2012,31,Mar,12:30:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,New York Knicks,ATL,NYK,100,90,,,1.63,2.43,1.6,2.45
2012,31,Mar,09:30:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,Milwaukee Bucks,CLE,MIL,84,121,,,2.73,1.52,2.8,1.45
2012,31,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Denver Nuggets,CHA,DEN,88,99,,,4.61,1.24,4.5,1.22
2012,31,Mar,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Miami Heat,TOR,MIA,101,113,,,3.89,1.3,3.8,1.27
2012,31,Mar,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Philadelphia 76ers,WAS,PHI,97,76,,,4.46,1.25,4.75,1.2
2012,30,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Oklahoma City Thunder,LAL,OKC,93,102,,,1.92,1.99,1.9,1.9
2012,30,Mar,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,New Orleans Pelicans,POR,NOP,99,93,,,1.24,4.61,1.23,4.25
2012,30,Mar,01:00:00 AM,USA,NBA ,2011/2012,Miami Heat,Dallas Mavericks,MIA,DAL,106,85,,,1.27,4.18,1.26,4
2012,30,Mar,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Washington Wizards,IND,WAS,93,89,,,1.17,5.98,1.14,5.75
2012,29,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,New Orleans Pelicans,GSW,NOP,87,102,,,1.75,2.21,1.64,2.35
2012,29,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,Phoenix Suns,LAC,PHX,103,86,,,1.37,3.39,1.37,3.2
2012,29,Mar,03:00:00 AM,USA,NBA ,2011/2012,Sacramento Kings,San Antonio Spurs,SAC,SAS,112,117,,,2.5,1.6,2.54,1.57
2012,29,Mar,12:30:00 AM,USA,NBA ,2011/2012,Atlanta Hawks,Chicago Bulls,ATL,CHI,77,98,,,2.54,1.58,2.6,1.55
2012,29,Mar,12:30:00 AM,USA,NBA ,2011/2012,Boston Celtics,Utah Jazz,BOS,UTA,94,82,,,1.57,2.58,1.6,2.45
2012,29,Mar,12:30:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Indiana Pacers,BKN,IND,100,84,,,2.97,1.45,2.95,1.42
2012,29,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Minnesota Timberwolves,CHA,MIN,83,88,,,2.95,1.46,2.95,1.42
2012,29,Mar,12:00:00 AM,USA,NBA ,2011/2012,Cleveland Cavaliers,Detroit Pistons,CLE,DET,75,87,,,1.99,1.92,1.95,1.86
2012,29,Mar,12:00:00 AM,USA,NBA ,2011/2012,New York Knicks,Orlando Magic,NYK,ORL,108,86,,,2.15,1.79,2.1,1.76
2012,29,Mar,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Denver Nuggets,TOR,DEN,105,96,,,2.5,1.6,2.45,1.6
2012,28,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Los Angeles Lakers,GSW,LAL,101,104,,,3.18,1.41,3.15,1.38
2012,28,Mar,04:00:00 AM,USA,NBA ,2011/2012,Phoenix Suns,San Antonio Spurs,PHX,SAS,100,107,,,2.09,1.83,2.04,1.8
2012,28,Mar,03:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Oklahoma City Thunder,POR,OKC,95,109,,,2.71,1.53,2.7,1.5
2012,28,Mar,01:30:00 AM,USA,NBA ,2011/2012,Dallas Mavericks,Houston Rockets,DAL,HOU,90,81,,,1.3,3.92,1.3,3.65
2012,28,Mar,01:00:00 AM,USA,NBA ,2011/2012,Memphis Grizzlies,Minnesota Timberwolves,MEM,MIN,93,86,,,1.47,2.93,1.45,2.8
2012,28,Mar,01:00:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Atlanta Hawks,MIL,ATL,108,101,,,1.84,2.08,1.8,2.04
2012,28,Mar,12:00:00 AM,USA,NBA ,2011/2012,Philadelphia 76ers,Cleveland Cavaliers,PHI,CLE,103,85,,,1.18,5.65,1.15,5.5
2012,27,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Clippers,New Orleans Pelicans,LAC,NOP,97,85,,,1.19,5.35,1.19,5
2012,27,Mar,01:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Denver Nuggets,CHI,DEN,91,108,,,1.27,4.18,1.25,4.2
2012,27,Mar,01:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Sacramento Kings,HOU,SAC,113,106,,,1.37,3.39,1.36,3.25
2012,27,Mar,12:30:00 AM,USA,NBA ,2011/2012,Brooklyn Nets,Utah Jazz,BKN,UTA,84,105,,,1.83,2.1,1.8,2.04
2012,27,Mar,12:30:00 AM,USA,NBA ,2011/2012,New York Knicks,Milwaukee Bucks,NYK,MIL,89,80,,,1.42,3.14,1.4,3.1
2012,27,Mar,12:00:00 AM,USA,NBA ,2011/2012,Charlotte Hornets,Boston Celtics,CHA,BOS,95,102,,,3.31,1.38,3.3,1.35
2012,27,Mar,12:00:00 AM,USA,NBA ,2011/2012,Indiana Pacers,Miami Heat,IND,MIA,105,90,,,2.29,1.69,2.29,1.66
2012,27,Mar,12:00:00 AM,USA,NBA ,2011/2012,Toronto Raptors,Orlando Magic,TOR,ORL,101,117,,,2.99,1.45,2.8,1.45
2012,27,Mar,12:00:00 AM,USA,NBA ,2011/2012,Washington Wizards,Detroit Pistons,WAS,DET,77,79,,,2.09,1.83,2.04,1.8
2012,26,Mar,03:30:00 AM,USA,NBA ,2011/2012,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,96,102,,,1.33,3.64,1.32,3.5
2012,26,Mar,02:00:00 AM,USA,NBA ,2011/2012,Portland Trail Blazers,Golden State Warriors,POR,GSW,90,87,,,1.21,5,1.2,4.75
2012,26,Mar,01:00:00 AM,USA,NBA ,2011/2012,Oklahoma City Thunder,Miami Heat,OKC,MIA,103,87,,,1.86,2.04,1.76,2.1
2012,26,Mar,12:00:00 AM,USA,NBA ,2011/2012,San Antonio Spurs,Philadelphia 76ers,SAS,PHI,93,76,,,1.53,2.71,1.57,2.54
2012,25,Mar,11:00:00 PM,USA,NBA ,2011/2012,Atlanta Hawks,Utah Jazz,ATL,UTA,139,133,,,1.9,2,1.83,2
2012,26,Mar,12:00:00 AM,USA,NBA ,2011/2012,Boston Celtics,Washington Wizards,BOS,WAS,88,76,,,1.18,5.65,1.15,5.5
2012,25,Mar,08:30:00 PM,USA,NBA ,2011/2012,Minnesota Timberwolves,Denver Nuggets,MIN,DEN,117,100,,,1.91,2,1.83,2
2012,25,Mar,08:00:00 PM,USA,NBA ,2011/2012,Cleveland Cavaliers,Phoenix Suns,CLE,PHX,83,108,,,2.43,1.63,2.45,1.6
2012,25,Mar,03:30:00 AM,USA,NBA ,2011/2012,Golden State Warriors,Sacramento Kings,GSW,SAC,111,108,,,1.74,2.22,1.71,2.2
2012,25,Mar,12:30:00 AM,USA,NBA ,2011/2012,Milwaukee Bucks,Indiana Pacers,MIL,IND,104,125,,,1.6,2.5,1.58,2.5
2012,25,Mar,12:00:00 AM,USA,NBA ,2011/2012,Chicago Bulls,Toronto Raptors,CHI,TOR,102,101,,,1.07,10.75,1.07,9.5
2012,25,Mar,12:00:00 AM,USA,NBA ,2011/2012,Houston Rockets,Dallas Mavericks,HOU,DAL,99,101,,,1.69,2.29,1.66,2.29
2012,25,Mar,12:00:00 AM,USA,NBA ,2011/2012,New Orleans Pelicans,San Antonio Spurs,NOP,SAS,86,89,,,2.69,1.53,3.2,1.37
2012,24,Mar,11:30:00 PM,USA,NBA ,2011/2012,Brooklyn Nets,Charlotte Hornets,BKN,CHA,102,89,,,1.43,3.1,1.4,3.1
2012,24,Mar,11:30:00 PM,USA,NBA ,2011/2012,New York Knicks,Detroit Pistons,NYK,DET,101,79,,,1.14,6.52,1.12,6.25
2012,24,Mar,11:00:00 PM,USA,NBA ,2011/2012,Washington Wizards,Atlanta Hawks,WAS,ATL,92,95,,,2.33,1.68,2.29,1.66
