,id,location,scoreAway,scoreHome,scoreQuarters,season,statsAway.Ast,statsAway.Blk,statsAway.BlkAgainst,statsAway.DefReb,statsAway.Ejections,statsAway.Fg2PtAtt,statsAway.Fg2PtMade,statsAway.Fg2PtPct,statsAway.Fg3PtAtt,statsAway.Fg3PtMade,statsAway.Fg3PtPct,statsAway.FgAtt,statsAway.FgMade,statsAway.FgPct,statsAway.FoulFlag1,statsAway.FoulFlag1Drawn,statsAway.FoulFlag2,statsAway.FoulFlag2Drawn,statsAway.FoulPers,statsAway.FoulPersDrawn,statsAway.FoulTech,statsAway.FoulTechDrawn,statsAway.Fouls,statsAway.FoulsDrawn,statsAway.FtAtt,statsAway.FtMade,statsAway.FtPct,statsAway.Losses,statsAway.OffReb,statsAway.PlusMinus,statsAway.Pts,statsAway.PtsAgainst,statsAway.Reb,statsAway.Stl,statsAway.Tov,statsAway.WinPct,statsAway.Wins,statsHome.Ast,statsHome.Blk,statsHome.BlkAgainst,statsHome.DefReb,statsHome.Ejections,statsHome.Fg2PtAtt,statsHome.Fg2PtMade,statsHome.Fg2PtPct,statsHome.Fg3PtAtt,statsHome.Fg3PtMade,statsHome.Fg3PtPct,statsHome.FgAtt,statsHome.FgMade,statsHome.FgPct,statsHome.FoulFlag1,statsHome.FoulFlag1Drawn,statsHome.FoulFlag2,statsHome.FoulFlag2Drawn,statsHome.FoulPers,statsHome.FoulPersDrawn,statsHome.FoulTech,statsHome.FoulTechDrawn,statsHome.Fouls,statsHome.FoulsDrawn,statsHome.FtAtt,statsHome.FtMade,statsHome.FtPct,statsHome.Losses,statsHome.OffReb,statsHome.PlusMinus,statsHome.Pts,statsHome.PtsAgainst,statsHome.Reb,statsHome.Stl,statsHome.Tov,statsHome.WinPct,statsHome.Wins,teamAwayCode,teamHomeCode,time,time2,day,day2,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd,gamesPlayedHome,gamesPlayedAway,totalGamesHome,totalWinsHome,homeGamesHome,homeWinsHome,awayGamesHome,awayWinsHome,percentageTotalWinHome,percentageHomeWinHome,percentageAwayWinHome,totalGamesAway,totalWinsAway,homeGamesAway,homeWinsAway,awayGamesAway,awayWinsAway,percentageTotalWinAway,percentageHomeWinAway,percentageAwayWinAway,lastGame1WinHome,lastGame1AtHomeHome,lastGame2WinHome,lastGame2AtHomeHome,lastGame3WinHome,lastGame3AtHomeHome,lastGame4WinHome,lastGame4AtHomeHome,lastGame5WinHome,lastGame5AtHomeHome,lastGame1WinAway,lastGame1AtHomeAway,lastGame2WinAway,lastGame2AtHomeAway,lastGame3WinAway,lastGame3AtHomeAway,lastGame4WinAway,lastGame4AtHomeAway,lastGame5WinAway,lastGame5AtHomeAway,statsHome.seasonTotalPossessions,statsHome.last5TotalPossessions,statsHome.seasonTotalPoints,statsHome.last5TotalPoints,statsHome.seasonOffensiveRating,statsHome.last5OffensiveRating,statsHome.seasonDefensiveRating,statsHome.last5DefensiveRating,statsAway.seasonTotalPossessions,statsAway.last5TotalPossessions,statsAway.seasonTotalPoints,statsAway.last5TotalPoints,statsAway.seasonOffensiveRating,statsAway.last5OffensiveRating,statsAway.seasonDefensiveRating,statsAway.last5DefensiveRating,homeWin
354,42432,Wells Fargo Center,107,104,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 32}, {'number': 2, 'scoreHome': 24, 'scoreAway': 25}, {'number': 3, 'scoreHome': 21, 'scoreAway': 22}, {'number': 4, 'scoreHome': 34, 'scoreAway': 28}]",2017,22,7,13,33,0,68,31,45.6,28,11,39.3,96,42,43.8,0,0,0,0,24,27,24,0,24,27,24,12,50.0,0,26,3,107,104,60,13,11,1.000,1,29,13,7,40,0,55,29,52.7,26,10,38.5,81,39,48.2,0,0,0,0,27,24,27,0,27,24,21,16,76.2,1,13,-3,104,107,53,3,18,0.000,0,LAL,PHI,2017-12-07 20:00:00,2017-12-08 20:00:00,20171207,20171208,1.31,4.05,1.3,3.92,1.3,3.65,53,52,49,30,27,19,22,11,0.612,0.704,0.5,49,22,24,14,25,8,0.449,0.583,0.32,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,4628.4,462.8,5305,548,114.62,118.41,109.82,119.92,4700.0,491.8,5431,588,115.55,119.56,110.38,111.43,False
355,42433,Talking Stick Resort Arena,109,99,"[{'number': 1, 'scoreHome': 28, 'scoreAway': 26}, {'number': 2, 'scoreHome': 24, 'scoreAway': 31}, {'number': 3, 'scoreHome': 32, 'scoreAway': 28}, {'number': 4, 'scoreHome': 15, 'scoreAway': 24}]",2017,25,4,5,34,0,60,33,55.0,21,8,38.1,81,41,50.6,0,0,0,0,23,21,23,1,24,21,25,19,76.0,0,13,10,109,99,47,6,10,1.000,1,22,5,4,33,0,55,29,52.7,23,7,30.4,78,36,46.2,0,0,0,0,21,23,21,0,23,23,28,20,71.4,1,16,-10,99,109,49,5,13,0.000,0,WAS,PHX,2017-12-07 21:00:00,2017-12-08 21:00:00,20171207,20171208,2.89,1.51,2.84,1.49,2.85,1.44,58,54,56,16,29,9,27,7,0.286,0.31,0.259,53,32,26,16,27,16,0.604,0.615,0.593,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,True,False,True,5293.8,456.6,6081,561,114.87,122.86,114.98,118.05,4903.2,435.4,5744,524,117.15,120.35,114.29,108.18,False
356,42434,Barclays Center,95,100,"[{'number': 1, 'scoreHome': 20, 'scoreAway': 33}, {'number': 2, 'scoreHome': 29, 'scoreAway': 25}, {'number': 3, 'scoreHome': 25, 'scoreAway': 21}, {'number': 4, 'scoreHome': 26, 'scoreAway': 16}]",2017,18,3,7,39,0,74,31,41.9,24,7,29.2,98,38,38.8,0,0,0,0,25,21,25,1,26,21,23,12,52.2,1,27,-5,95,100,66,6,12,0.000,0,24,7,3,44,0,43,24,55.8,37,11,29.7,80,35,43.8,0,0,0,0,21,25,21,1,22,25,30,19,63.3,0,17,5,100,95,61,3,13,1.000,1,OKL,BRO,2017-12-07 22:00:00,2017-12-08 22:00:00,20171207,20171208,1.31,3.94,1.33,3.64,1.31,3.55,55,54,54,17,27,9,27,8,0.315,0.333,0.296,50,28,26,17,24,11,0.56,0.654,0.458,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,True,False,5115.8,478.0,5862,538,114.59,112.55,113.75,117.78,4540.4,452.4,5330,543,117.39,120.03,114.81,110.08,True
357,42435,Vivint Smart Home Arena,112,101,"[{'number': 1, 'scoreHome': 20, 'scoreAway': 25}, {'number': 2, 'scoreHome': 26, 'scoreAway': 26}, {'number': 3, 'scoreHome': 20, 'scoreAway': 37}, {'number': 4, 'scoreHome': 35, 'scoreAway': 24}]",2017,22,5,5,40,0,39,20,51.3,42,18,42.9,81,38,46.9,0,0,0,0,25,21,25,0,27,21,24,18,75.0,0,17,11,112,101,57,10,17,1.000,1,17,5,5,32,0,47,23,48.9,30,11,36.7,77,34,44.2,0,0,0,0,21,25,21,1,21,25,27,22,81.5,1,8,-11,101,112,40,10,13,0.000,0,HOU,UTA,2017-12-07 22:30:00,2017-12-08 22:30:00,20171207,20171208,3.76,1.33,3.7,1.33,3.75,1.28,56,51,57,30,28,18,29,12,0.526,0.643,0.414,50,39,24,19,26,20,0.78,0.792,0.769,True,False,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,True,5195.6,439.6,5906,553,113.67,125.8,109.55,101.91,4642.4,462.4,5454,536,117.48,115.92,118.15,121.54,False
358,42436,The Palace of Auburn Hills,102,98,"[{'number': 1, 'scoreHome': 24, 'scoreAway': 30}, {'number': 2, 'scoreHome': 26, 'scoreAway': 16}, {'number': 3, 'scoreHome': 17, 'scoreAway': 31}, {'number': 4, 'scoreHome': 31, 'scoreAway': 25}]",2017,29,15,2,41,0,55,32,58.2,26,7,26.9,81,39,48.2,0,0,0,0,19,17,19,0,19,17,22,17,77.3,0,9,4,102,98,50,5,14,1.000,1,20,2,15,38,0,65,26,40.0,27,12,44.4,92,38,41.3,0,0,0,0,17,19,17,0,17,19,19,10,52.6,1,22,-4,98,102,60,8,11,0.000,0,GSW,DET,2017-12-08 19:00:00,2017-12-09 19:00:00,20171208,20171209,,,,,,,55,58,53,27,29,19,24,8,0.509,0.655,0.333,56,42,29,22,27,20,0.75,0.759,0.741,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,4844.4,461.6,5621,560,116.03,121.32,112.19,112.44,5370.2,467.6,6330,520,117.87,111.21,116.07,125.32,False
359,42437,Amway Center,103,89,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 14}, {'number': 2, 'scoreHome': 23, 'scoreAway': 35}, {'number': 3, 'scoreHome': 22, 'scoreAway': 32}, {'number': 4, 'scoreHome': 19, 'scoreAway': 22}]",2017,21,7,7,38,0,64,36,56.2,21,6,28.6,85,42,49.4,0,0,0,0,20,17,20,0,20,17,16,13,81.2,0,13,14,103,89,51,7,12,1.000,1,18,7,7,33,0,62,28,45.2,21,5,23.8,83,33,39.8,0,0,0,0,17,20,17,0,17,20,23,18,78.3,1,17,-14,89,103,50,5,14,0.000,0,DEN,ORL,2017-12-08 19:00:00,2017-12-09 19:00:00,20171208,20171209,2.98,1.46,2.99,1.45,2.85,1.44,57,55,59,18,27,11,32,7,0.305,0.407,0.219,56,31,32,24,24,7,0.554,0.75,0.292,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,False,5527.2,480.4,6424,543,116.23,113.03,114.47,114.07,5195.2,457.6,6205,577,119.44,126.09,112.76,110.58,False
360,42438,Spectrum Center,119,111,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 31}, {'number': 2, 'scoreHome': 27, 'scoreAway': 21}, {'number': 3, 'scoreHome': 27, 'scoreAway': 23}, {'number': 4, 'scoreHome': 27, 'scoreAway': 31}, {'number': 5, 'scoreHome': 5, 'scoreAway': 13}]",2017,23,7,11,50,0,81,42,51.8,18,6,33.3,99,48,48.5,0,0,0,0,29,21,29,0,30,21,22,17,77.3,0,14,8,119,111,64,5,14,1.000,1,22,11,7,42,0,71,30,42.2,29,10,34.5,100,40,40.0,0,0,0,0,21,29,21,0,23,29,29,21,72.4,1,18,-8,111,119,60,7,11,0.000,0,CHI,CHA,2017-12-08 19:00:00,2017-12-09 19:00:00,20171208,20171209,3.04,1.45,2.75,1.51,2.8,1.45,54,53,54,25,28,16,26,9,0.463,0.571,0.346,51,15,24,10,27,5,0.294,0.417,0.185,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False,False,True,True,5013.4,461.2,5795,508,115.59,110.15,113.62,111.45,4826.0,467.4,5552,551,115.04,117.89,111.33,108.47,False
361,42439,Bankers Life Fieldhouse,102,106,"[{'number': 1, 'scoreHome': 32, 'scoreAway': 33}, {'number': 2, 'scoreHome': 25, 'scoreAway': 30}, {'number': 3, 'scoreHome': 32, 'scoreAway': 23}, {'number': 4, 'scoreHome': 17, 'scoreAway': 16}]",2017,23,4,4,38,0,50,26,52.0,36,11,30.6,86,37,43.0,0,0,0,0,23,19,23,0,23,19,22,17,77.3,1,14,-4,102,106,52,4,10,0.000,0,21,4,4,40,0,47,23,48.9,39,15,38.5,86,38,44.2,0,0,0,0,19,23,19,0,21,23,24,15,62.5,0,19,4,106,102,59,6,8,1.000,1,CLE,IND,2017-12-08 19:00:00,2017-12-09 19:00:00,20171208,20171209,1.87,2.06,1.91,2.0,1.83,2.0,56,56,56,31,28,18,28,13,0.554,0.643,0.464,55,33,27,19,28,14,0.6,0.704,0.5,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,True,5131.8,469.2,5983,572,116.59,121.91,114.85,109.55,5146.0,459.2,6026,532,117.1,115.85,117.57,117.38,True
362,42440,BMO Bradley Harris Center,102,109,"[{'number': 1, 'scoreHome': 22, 'scoreAway': 25}, {'number': 2, 'scoreHome': 27, 'scoreAway': 29}, {'number': 3, 'scoreHome': 28, 'scoreAway': 24}, {'number': 4, 'scoreHome': 32, 'scoreAway': 24}]",2017,18,2,6,36,0,51,25,49.0,24,10,41.7,75,35,46.7,0,0,0,0,22,24,22,0,24,24,26,22,84.6,1,10,-7,102,109,46,6,11,0.000,0,20,6,2,34,0,55,28,50.9,24,8,33.3,79,36,45.6,0,0,0,0,24,22,24,0,25,22,34,29,85.3,0,12,7,109,102,46,10,10,1.000,1,DAL,MIL,2017-12-08 20:00:00,2017-12-09 20:00:00,20171208,20171209,1.24,4.7,1.2,5.23,1.22,4.5,54,56,52,31,26,17,26,14,0.596,0.654,0.538,54,15,27,8,27,7,0.278,0.296,0.259,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,4726.0,442.2,5441,512,115.13,115.78,114.56,119.18,4948.2,458.8,5678,546,114.75,119.01,112.2,107.67,True
363,42441,FedEx Forum,116,107,"[{'number': 1, 'scoreHome': 34, 'scoreAway': 25}, {'number': 2, 'scoreHome': 28, 'scoreAway': 32}, {'number': 3, 'scoreHome': 31, 'scoreAway': 35}, {'number': 4, 'scoreHome': 14, 'scoreAway': 24}]",2017,21,3,3,27,0,47,24,51.1,31,13,41.9,78,37,47.4,0,0,0,0,23,25,23,1,24,25,33,29,87.9,0,12,9,116,107,39,8,11,1.000,1,24,3,3,33,0,55,32,58.2,27,9,33.3,82,41,50.0,0,0,0,0,25,23,25,0,27,23,22,16,72.7,1,20,-9,107,116,53,8,16,0.000,0,TOR,MEM,2017-12-08 20:00:00,2017-12-09 20:00:00,20171208,20171209,2.51,1.61,2.23,1.74,2.4,1.62,54,53,50,17,26,12,24,5,0.34,0.462,0.208,50,34,25,20,25,14,0.68,0.8,0.56,True,False,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,4456.0,427.0,5118,498,114.86,116.63,112.95,113.58,4668.0,452.6,5471,526,117.2,116.22,114.27,113.35,False
364,42442,Smoothie King Center,116,109,"[{'number': 1, 'scoreHome': 25, 'scoreAway': 24}, {'number': 2, 'scoreHome': 28, 'scoreAway': 23}, {'number': 3, 'scoreHome': 29, 'scoreAway': 30}, {'number': 4, 'scoreHome': 20, 'scoreAway': 25}, {'number': 5, 'scoreHome': 7, 'scoreAway': 14}]",2017,21,4,3,38,0,67,34,50.8,30,13,43.3,97,47,48.4,0,0,0,0,21,14,21,0,21,14,14,9,64.3,0,24,7,116,109,62,12,17,1.000,1,19,3,4,31,0,61,31,50.8,28,10,35.7,89,41,46.1,0,0,0,0,14,21,14,0,14,21,19,17,89.5,1,12,-7,109,116,43,7,17,0.000,0,SAC,NOP,2017-12-08 20:00:00,2017-12-09 20:00:00,20171208,20171209,1.39,3.34,1.46,2.93,1.4,3.05,55,54,54,29,25,14,29,15,0.537,0.56,0.517,54,15,25,6,29,9,0.278,0.24,0.31,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,5248.6,479.0,6024,598,114.77,124.84,114.6,123.8,4886.8,431.6,5627,509,115.15,117.93,113.57,122.34,False
365,42443,AT&T Center,102,105,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 31}, {'number': 2, 'scoreHome': 30, 'scoreAway': 24}, {'number': 3, 'scoreHome': 21, 'scoreAway': 27}, {'number': 4, 'scoreHome': 28, 'scoreAway': 20}]",2017,14,0,3,28,0,45,27,60.0,38,11,29.0,83,38,45.8,0,0,0,0,23,13,23,0,23,13,17,15,88.2,1,13,-3,102,105,41,10,14,0.000,0,16,3,0,34,0,54,30,55.6,27,8,29.6,81,38,46.9,0,0,0,0,13,23,13,0,14,23,24,21,87.5,0,18,3,105,102,52,6,13,1.000,1,BOS,SAS,2017-12-08 21:30:00,2017-12-09 21:30:00,20171208,20171209,3.02,1.45,2.93,1.46,2.85,1.44,57,58,55,32,26,20,29,12,0.582,0.769,0.414,57,41,31,21,26,20,0.719,0.677,0.769,True,True,True,False,True,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,4979.6,438.4,5593,531,112.32,121.12,108.86,111.54,5216.8,447.6,5813,530,111.43,118.41,110.83,113.05,True
366,42444,Staples Center,112,113,"[{'number': 1, 'scoreHome': 30, 'scoreAway': 27}, {'number': 2, 'scoreHome': 32, 'scoreAway': 22}, {'number': 3, 'scoreHome': 23, 'scoreAway': 32}, {'number': 4, 'scoreHome': 28, 'scoreAway': 31}]",2017,33,2,4,37,0,50,29,58.0,32,13,40.6,82,42,51.2,0,0,0,0,18,19,18,0,18,19,23,15,65.2,1,16,-1,112,113,53,5,13,0.000,0,22,4,2,32,0,48,25,52.1,32,14,43.8,80,39,48.8,0,0,0,0,19,18,19,0,20,18,24,21,87.5,0,7,1,113,112,39,8,10,1.000,1,WAS,LAC,2017-12-09 15:30:00,2017-12-10 15:30:00,20171209,20171210,2.29,1.72,2.21,1.75,2.2,1.71,53,55,51,29,26,14,25,15,0.569,0.538,0.6,54,33,26,16,28,17,0.611,0.615,0.607,False,True,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,4812.4,459.6,5589,532,116.14,115.75,115.95,123.37,4989.4,438.0,5843,534,117.11,121.92,114.5,111.42,True
367,42445,Barclays Center,101,89,"[{'number': 1, 'scoreHome': 26, 'scoreAway': 24}, {'number': 2, 'scoreHome': 27, 'scoreAway': 26}, {'number': 3, 'scoreHome': 19, 'scoreAway': 25}, {'number': 4, 'scoreHome': 17, 'scoreAway': 26}]",2017,15,8,3,39,0,63,34,54.0,27,8,29.6,90,42,46.7,0,0,0,0,17,17,17,0,18,17,14,9,64.3,0,16,12,101,89,55,6,5,1.000,1,16,3,8,37,0,54,26,48.2,27,7,25.9,81,33,40.7,0,0,0,0,17,17,17,0,18,17,19,16,84.2,1,12,-12,89,101,49,3,12,0.000,0,MIA,BRO,2017-12-09 18:00:00,2017-12-10 18:00:00,20171209,20171210,1.78,2.19,1.77,2.18,1.76,2.1,56,54,55,18,28,10,27,8,0.327,0.357,0.296,54,28,24,15,30,13,0.519,0.625,0.433,True,True,False,False,False,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,5203.8,469.6,5962,513,114.57,109.24,113.65,113.07,4907.4,458.2,5502,549,112.12,119.82,110.4,106.07,False
368,42446,Spectrum Center,110,99,"[{'number': 1, 'scoreHome': 29, 'scoreAway': 28}, {'number': 2, 'scoreHome': 27, 'scoreAway': 24}, {'number': 3, 'scoreHome': 19, 'scoreAway': 24}, {'number': 4, 'scoreHome': 24, 'scoreAway': 34}]",2017,24,5,3,41,0,58,34,58.6,27,9,33.3,85,43,50.6,0,0,0,0,21,21,21,1,22,21,21,15,71.4,0,13,11,110,99,54,7,14,1.000,1,21,3,5,35,0,68,33,48.5,25,8,32.0,93,41,44.1,0,0,0,0,21,21,21,0,23,21,14,9,64.3,1,15,-11,99,110,50,7,11,0.000,0,LAL,CHA,2017-12-09 19:00:00,2017-12-10 19:00:00,20171209,20171210,,,,,,,55,53,56,25,29,16,27,9,0.446,0.552,0.333,50,23,24,14,26,9,0.46,0.583,0.346,True,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,5213.6,480.6,6014,515,115.35,107.16,113.38,106.12,4794.4,486.8,5535,565,115.45,116.06,110.44,112.16,False
369,42447,Philips Arena,110,117,"[{'number': 1, 'scoreHome': 32, 'scoreAway': 22}, {'number': 2, 'scoreHome': 25, 'scoreAway': 32}, {'number': 3, 'scoreHome': 32, 'scoreAway': 33}, {'number': 4, 'scoreHome': 28, 'scoreAway': 23}]",2017,39,2,6,32,0,58,32,55.2,34,13,38.2,92,45,48.9,0,0,0,0,24,13,24,0,24,13,8,7,87.5,1,15,-7,110,117,47,7,12,0.000,0,33,6,2,33,0,47,24,51.1,33,17,51.5,80,41,51.2,0,0,0,0,13,24,13,0,14,24,25,18,72.0,0,14,7,117,110,47,7,12,1.000,1,ORL,ATL,2017-12-09 19:30:00,2017-12-10 19:30:00,20171209,20171210,,,,,,,56,58,54,16,27,11,27,5,0.296,0.407,0.185,57,18,28,11,29,7,0.316,0.393,0.241,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,4994.8,462.8,5745,500,115.02,108.04,113.32,121.22,5340.6,470.4,6168,486,115.49,103.32,114.41,107.14,True
370,42448,KeyBank Center,102,104,"[{'number': 1, 'scoreHome': 27, 'scoreAway': 18}, {'number': 2, 'scoreHome': 22, 'scoreAway': 26}, {'number': 3, 'scoreHome': 19, 'scoreAway': 26}, {'number': 4, 'scoreHome': 36, 'scoreAway': 32}]",2017,25,3,7,34,0,67,36,53.7,24,7,29.2,91,43,47.2,0,0,0,0,17,19,17,0,17,19,9,9,100.0,1,15,-2,102,104,49,6,14,0.000,0,28,7,3,33,0,57,35,61.4,25,7,28.0,82,42,51.2,0,0,0,0,19,17,19,0,19,17,23,13,56.5,0,16,2,104,102,49,10,14,1.000,1,NYK,CHI,2017-12-09 20:00:00,2017-12-10 20:00:00,20171209,20171210,1.53,2.76,1.52,2.73,1.45,2.8,54,56,51,14,25,9,26,5,0.275,0.36,0.192,56,21,26,14,30,7,0.375,0.538,0.233,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,4815.6,455.8,5527,561,114.77,123.08,111.7,110.57,5199.8,464.6,6067,542,116.68,116.66,110.12,104.39,True
371,42449,Quicken Loans Arena,98,105,"[{'number': 1, 'scoreHome': 23, 'scoreAway': 24}, {'number': 2, 'scoreHome': 29, 'scoreAway': 22}, {'number': 3, 'scoreHome': 26, 'scoreAway': 27}, {'number': 4, 'scoreHome': 27, 'scoreAway': 25}]",2017,31,2,2,33,0,45,26,57.8,33,11,33.3,78,37,47.4,0,0,0,0,21,16,21,0,23,16,13,13,100.0,1,8,-7,98,105,41,10,19,0.000,0,26,2,2,33,0,46,22,47.8,29,14,48.3,75,36,48.0,0,0,0,0,16,21,16,0,16,21,25,19,76.0,0,12,7,105,98,45,12,17,1.000,1,PHI,CLE,2017-12-09 20:00:00,2017-12-10 20:00:00,20171209,20171210,1.56,2.64,1.56,2.62,1.55,2.6,57,54,57,34,27,19,30,15,0.596,0.704,0.5,51,29,26,18,25,11,0.569,0.692,0.44,True,False,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,5326.8,448.0,6257,528,117.46,117.86,117.95,120.98,4810.4,453.8,5525,529,114.86,116.57,109.78,117.45,True
372,42450,BMO Bradley Harris Center,100,117,"[{'number': 1, 'scoreHome': 29, 'scoreAway': 19}, {'number': 2, 'scoreHome': 22, 'scoreAway': 23}, {'number': 3, 'scoreHome': 32, 'scoreAway': 24}, {'number': 4, 'scoreHome': 34, 'scoreAway': 34}]",2017,20,3,6,30,0,53,25,47.2,23,8,34.8,76,33,43.4,0,0,0,0,23,29,23,0,24,29,37,26,70.3,1,19,-17,100,117,49,7,16,0.000,0,22,6,3,35,0,64,37,57.8,17,7,41.2,81,44,54.3,0,0,0,0,29,23,29,0,29,23,26,22,84.6,0,11,17,117,100,46,8,11,1.000,1,UTA,MIL,2017-12-09 20:30:00,2017-12-10 20:30:00,20171209,20171210,2.51,1.61,2.49,1.61,2.45,1.6,55,57,53,32,27,18,26,14,0.604,0.667,0.538,56,29,29,18,27,11,0.518,0.621,0.407,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,4816.6,444.2,5550,500,115.23,112.56,114.52,117.29,5103.4,437.4,5795,538,113.55,123.0,109.67,116.37,True
373,42451,FedEx Forum,102,101,"[{'number': 1, 'scoreHome': 34, 'scoreAway': 19}, {'number': 2, 'scoreHome': 23, 'scoreAway': 27}, {'number': 3, 'scoreHome': 9, 'scoreAway': 21}, {'number': 4, 'scoreHome': 26, 'scoreAway': 25}, {'number': 5, 'scoreHome': 9, 'scoreAway': 10}]",2017,18,5,5,34,0,58,24,41.4,34,12,35.3,92,36,39.1,0,0,0,0,21,30,21,0,21,30,31,18,58.1,0,31,1,102,101,65,8,10,1.000,1,23,5,5,38,0,55,26,47.3,33,13,39.4,88,39,44.3,0,0,0,0,30,21,30,0,33,21,17,10,58.8,1,22,-1,101,102,60,5,14,0.000,0,OKL,MEM,2017-12-09 21:00:00,2017-12-10 21:00:00,20171209,20171210,1.35,3.6,1.33,3.69,1.31,3.6,55,55,51,17,27,12,24,5,0.333,0.444,0.208,53,30,28,19,25,11,0.566,0.679,0.44,False,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,4542.8,428.4,5225,501,115.02,116.95,113.34,118.81,4804.6,449.0,5631,530,117.2,118.04,114.52,108.69,False
374,42452,Talking Stick Resort Arena,104,101,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 28}, {'number': 2, 'scoreHome': 22, 'scoreAway': 24}, {'number': 3, 'scoreHome': 32, 'scoreAway': 27}, {'number': 4, 'scoreHome': 30, 'scoreAway': 25}]",2017,18,6,1,35,0,68,34,50.0,19,6,31.6,87,40,46.0,0,0,0,0,23,21,23,0,23,21,25,18,72.0,0,24,3,104,101,59,5,15,1.000,1,11,1,6,30,0,55,28,50.9,25,7,28.0,80,35,43.8,0,0,0,0,21,23,21,0,22,23,30,24,80.0,1,16,-3,101,104,46,4,10,0.000,0,SAS,PHX,2017-12-09 21:00:00,2017-12-10 21:00:00,20171209,20171210,1.7,2.32,1.67,2.36,1.68,2.25,59,58,57,16,30,9,27,7,0.281,0.3,0.259,57,33,27,21,30,12,0.579,0.778,0.4,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,5380.0,456.0,6180,541,114.87,118.64,115.17,118.42,5157.4,447.4,5813,497,112.71,111.09,109.28,109.07,False
375,42453,Moda Center,124,117,"[{'number': 1, 'scoreHome': 37, 'scoreAway': 31}, {'number': 2, 'scoreHome': 25, 'scoreAway': 31}, {'number': 3, 'scoreHome': 36, 'scoreAway': 22}, {'number': 4, 'scoreHome': 19, 'scoreAway': 40}]",2017,14,2,5,30,0,50,30,60.0,25,10,40.0,75,40,53.3,0,0,0,0,17,28,17,0,18,28,42,34,81.0,0,14,7,124,117,44,13,12,1.000,1,19,5,2,29,0,47,27,57.4,41,18,43.9,88,45,51.1,0,0,0,0,28,17,28,0,29,17,12,9,75.0,1,16,-7,117,124,45,4,15,0.000,0,HOU,POR,2017-12-09 22:00:00,2017-12-10 22:00:00,20171209,20171210,,,,,,,53,52,53,32,27,17,26,15,0.604,0.63,0.577,52,41,25,20,27,21,0.788,0.8,0.778,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,4891.2,473.8,5546,515,113.39,108.7,112.88,118.62,4833.2,465.4,5672,543,117.35,116.67,117.93,111.09,False
376,42454,Sleep Train Arena,102,87,"[{'number': 1, 'scoreHome': 17, 'scoreAway': 22}, {'number': 2, 'scoreHome': 29, 'scoreAway': 32}, {'number': 3, 'scoreHome': 21, 'scoreAway': 25}, {'number': 4, 'scoreHome': 20, 'scoreAway': 23}]",2017,22,2,6,34,0,50,28,56.0,37,11,29.7,87,39,44.8,0,0,0,0,17,17,17,0,17,17,19,13,68.4,0,19,15,102,87,53,8,13,1.000,1,15,6,2,35,0,50,25,50.0,23,10,43.5,73,35,48.0,0,0,0,0,17,17,17,0,17,17,14,7,50.0,1,11,-15,87,102,46,7,21,0.000,0,TOR,SAC,2017-12-10 15:30:00,2017-12-11 15:30:00,20171210,20171211,1.02,1.02,3.5,1.35,3.4,1.33,55,54,52,14,24,6,28,8,0.269,0.25,0.286,52,36,26,21,26,15,0.692,0.808,0.577,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,True,4705.2,434.8,5435,503,115.51,115.69,113.19,121.9,4852.2,458.6,5698,538,117.43,117.31,114.69,122.11,False
